"macrocode","Macrorregiao","MPIBPC20092013","MPIBPC20142018","Med_por1000_20092013","Med_por1000_20142018","MPSaude20092013","MPSaude20142018","Mpobres2010","MTMI2010","MTAnalfa2010","MGini2010","MExPobres2010","MITheilL2010","MITheilRT2010","MAguaEsgRuim2010","MSemEletric2010","MIDH2010","MIDH_Edu2010","MIDH_Long2010","MIDH_Renda2010"
3531,"RRAS12",21449.6141884803,29924.7528226094,1.83324994358946,1.78985456052005,27.1752669126457,25.6624794190629,3.03469880397465,13.648881224984,6.05853525441883,0.456543145503797,0.743435048861956,0.368658159732201,0.343624215019976,0.254676765686143,0.106946946618165,0.767764558910339,0.712468158755966,0.845605807962615,0.752153058217394
3532,"RRAS11",19317.8858983939,27431.7784701492,1.59017869058666,1.56866330496604,21.9250625374128,20.0306574979044,5.52662463721559,13.6719236712675,7.06417438852826,0.484403122715289,1.56291670359129,0.421144654053216,0.396779526774043,0.487002126858232,0.115565777521767,0.763344733810399,0.717795683142433,0.842452721713893,0.736138337173494
3533,"RRAS10",19877.7098532646,28353.448234833,1.63393544265145,1.59671882409795,19.2287231836898,17.4225447431862,4.72215895987301,13.3667639235199,6.35668624720144,0.475576961235783,1.02713083391364,0.403697061422228,0.365812517315482,0.200343239661253,0.0712879630253611,0.766709895470644,0.722352151986881,0.846703087210129,0.73775627943632
3534,"RRAS1",38442.4026856436,43020.3310623899,2.32657309574616,2.12081330269095,53.6491441930056,44.6165983334072,3.91966880385431,12.7906009968142,3.29231395179295,0.497338625217926,1.03548965087986,0.44750135615648,0.365557423428113,0.428987315625431,0.0245433201846254,0.795450981214489,0.751638910402739,0.857201893680468,0.782727431361236
4105,"MACRORREGIONAL NORTE",19489.3572474174,28883.0105158,1.40887104659926,1.40862863989007,16.8269447377543,16.3194234077933,6.51257213501156,13.1481204234098,8.35268731253169,0.479701044450938,1.8770024086186,0.412467039955996,0.390498101681951,0.736976732443512,0.338558701752426,0.733457594024219,0.652855769726608,0.82807828332746,0.730939417118596
4106,"MACRORREGIONAL NOROESTE",18879.8805075568,30133.2171807932,1.14607852706031,1.22100869973712,20.3439056082243,19.9172705191114,4.56357741827313,12.9128879786679,8.35407934901976,0.449351013310686,1.17233669317434,0.356670046865691,0.354580795783355,0.648424952091441,0.151303406664446,0.741017650976782,0.669406929484823,0.832865886570508,0.731312582176287
4107,"MACRORREGIONAL LESTE",28541.8004962218,39100.2988407213,1.80128994292662,1.75693353803236,29.1663655911433,26.8980123226353,6.74634304999217,12.3259753275961,4.65749731865132,0.509384089012784,2.11951480576006,0.471706398712953,0.399673299041907,1.13308609446979,0.510978456502211,0.753370067477278,0.670424454898996,0.843599935783497,0.75960084588359
4108,"MACRORREGIAO OESTE",22459.4119652658,36712.4805941379,1.06863079481543,1.16436703777914,15.7803090744309,17.2574988509847,7.39838332964237,12.686983954067,6.9293301167648,0.498657096208292,2.3706498488875,0.450680055103955,0.413540608227815,1.06783129678843,0.384128036362531,0.740301336998246,0.660365088127247,0.836427194062321,0.736103334028103
4210,"SUL",20511.0800792684,29832.5251098684,1.23982812785215,1.27767489892333,17.0324672046225,15.2315693105936,2.93748833147541,11.7267494737724,4.45592789717364,0.437977191107994,0.825714451107972,0.339260602010967,0.317003132556424,0.781089382056108,0.0460119722976601,0.761556010571964,0.688865637476886,0.856178471916703,0.750251441405979
4211,"PLANALTO NORTE E NORDESTE",32047.5352468001,43423.1422477559,1.56239151128307,1.55313069324418,27.2313540924262,23.3151207669309,3.5457153173636,10.4306556557866,3.02265666173235,0.466535702894343,0.87679198187662,0.382641359907747,0.337516082863756,0.995703066089815,0.22445266739182,0.780739348834166,0.714880730005807,0.872781695877258,0.763438115528367
4212,"MEIO OESTE E SERRA CATARINENSE",23260.0351927266,34332.6850860136,1.14799719665062,1.16320878806051,22.4521598445687,16.08539318659,7.12665171791141,12.0773245371351,6.39052002996582,0.483519663362684,1.8348260798284,0.420782424453568,0.359278941723763,0.641047335068436,0.380370633494775,0.740770229775917,0.650902814874524,0.852794068087994,0.733679789237352
4213,"GRANDE OESTE",26064.1665864681,33941.6729210562,1.13263093890785,1.24443751481461,11.2597090155867,10.6812017752114,5.75411565614449,12.2279592440981,6.56702467519415,0.463885066400828,1.95717388351809,0.390043352718916,0.390092708539888,1.7624666909326,0.491216157851704,0.752868561944679,0.672896280793061,0.851347382674667,0.745843555357565
4214,"GRANDE FLORIANOPOLIS",25347.5931116884,35591.7694046371,2.41305287374361,2.25376073322663,30.5865536867454,24.6518870517021,2.00349014505554,11.0033265068418,3.36794655973476,0.467109588405041,0.554176113602303,0.399143537110527,0.358003789641318,0.26989323604348,0.0746258914696518,0.800787637826469,0.733360515810095,0.869618011860906,0.807125283408069
4215,"FOZ DO RIO ITAJAI",36789.941288516,54015.2851959466,1.48175830528386,1.57366498928801,21.4320281931774,20.0585041642946,2.48787707626844,10.0592630192021,3.13664000907186,0.452408651388499,0.523926388318898,0.366321341915603,0.319055554355574,0.584267753130152,0.065640340266828,0.783351502257166,0.701953976499557,0.880506499701205,0.778692129079638
4216,"ALTO VALE DO ITAJAI",28518.8294405766,39505.234046439,1.62882949909442,1.58921897368181,22.4248284968108,19.0130152432381,1.98574950713506,9.96275147859482,2.95772664845434,0.425418748304609,0.626093732979339,0.321541529878402,0.277771470862765,0.517777312620546,0.0398103724841461,0.776748416744806,0.684707722013495,0.878302375576967,0.780074763819976
4308,"VALES",23722.5793820798,35272.6302558257,1.29174101689227,1.3798725514066,14.7692536283137,15.5618619592097,6.20136115586386,11.8095964630866,5.66917076476782,0.460384635227958,2.08153659446035,0.385913577554366,0.35380928762221,1.01562853966892,0.294185234172184,0.728373147646553,0.620167479251531,0.844601346803716,0.740428010609333
4309,"SUL",17604.0235539513,26894.1022592883,1.69623761061627,1.68505402277632,12.7095169398683,12.4352863056888,9.75073084535192,12.2030332660643,5.87756753337991,0.519109071200743,3.20650395927272,0.498441035151803,0.431212720659639,0.904095001138449,0.398005485962048,0.714899225854664,0.596480581173361,0.842693832136178,0.729263497432165
4310,"SERRA",33341.6616621876,43493.6340165995,2.11669911204258,1.9508484482281,44.7447843331904,36.3616343757729,2.2162280031315,11.6685702929325,2.98338788689832,0.460787471408366,0.569855005706718,0.382478786702464,0.329378975316702,0.216748192098633,0.0807403132055041,0.76753743077876,0.672642857872532,0.85234563210844,0.790094599652118
4311,"NORTE",22642.5047547604,35436.2367705854,1.39667670841108,1.43727434841659,11.601106486264,10.5049973757292,7.74680824148432,12.3963880711167,6.5875167874868,0.48884836388884,3.12250003525476,0.442354146913633,0.414177390334887,1.74335139206527,0.454474733121473,0.738764815086714,0.647893086832057,0.84128088171738,0.741477547695542
4312,"MISSIONEIRA",23381.3869410082,37857.537585055,1.14978596975245,1.13751419456122,11.0214431387294,11.2481129485225,7.4798732689055,11.7771228865952,5.4284869744218,0.501770181369381,2.59681993238906,0.461185905304148,0.443046771363773,1.26465478332744,0.451101414154154,0.741003532570139,0.65101748830547,0.848804177148764,0.737257754875442
4313,"METROPOLITANA",27115.646142313,38201.4551824733,2.23007406312474,2.23792054905762,30.574808117109,26.5269713763904,5.06742939577231,11.3370421535546,3.5356889700183,0.508435761852776,1.3256855473712,0.486472033716632,0.385322634631668,0.625993637370217,0.177970510455357,0.751301683157341,0.639480986516021,0.855947989782525,0.776842025534198
4314,"CENTRO-OESTE",16189.9891807541,25917.9732098088,1.46141245348549,1.41063663776058,9.91682982805656,9.08823080531962,10.1381061428919,11.9686703269948,5.30687222804673,0.533512811976726,3.25754959082169,0.520395206129476,0.445583368528796,1.29345220290474,0.578116100309555,0.734760999120527,0.641383120090233,0.846134440044321,0.732923579304074
5005,"TRES LAGOAS",34573.2179913854,60876.4015200921,1.11761966025963,1.1236140556288,17.4633157087109,22.5377450422411,5.78179951934688,17.6608816460984,9.02454684388276,0.496979249563493,1.6619925724444,0.438744719348466,0.391398803514232,1.18727793548796,0.346608782411422,0.719477754946095,0.612574000388007,0.833431035779755,0.730486785998503
5006,"DOURADOS",19592.5682386442,32010.5747534553,0.916553426259879,1.01703979404161,13.3637621030772,18.4725759416836,13.5747732250417,18.9256479236388,10.2460112245214,0.524531159233746,5.78355164182886,0.502354763884752,0.433579500961659,6.38106217829576,2.91792273572102,0.697417155133722,0.587198080186321,0.824047177224249,0.703005282048448
5007,"CORUMBA",20374.5521735973,24161.6931251036,0.900740912465127,0.880188139579043,14.9796259463734,16.1160904420734,16.2722554330198,17.9488424424262,6.40408514433993,0.545227781381771,4.47680360038923,0.552046302302952,0.438864823224132,10.3391037950049,2.21503357119689,0.700636295815764,0.591090366526111,0.832091112552708,0.698772964644827
5008,"CAMPO GRANDE",20768.8519520389,31120.5163868887,1.77143797325494,1.72049808305452,18.9831457276213,21.0409972747668,8.09709298639407,17.2363845719299,6.27553468190723,0.547422475029748,2.58740614370365,0.546175479873556,0.477442141732473,2.48214581154822,0.625953158992296,0.744391780550247,0.657594926771956,0.83789725913172,0.752343642952439
5101,"MACRORREGIAO SUL",30585.4538122553,44822.1746312814,0.88413107514605,0.902794529188211,12.5295083718312,14.1512076686545,7.19981969817842,16.1729282085393,8.56800037125513,0.500449638578712,2.80507503552337,0.444688444021135,0.396880838152652,2.00750808253355,1.16983974153571,0.731233985755294,0.651129344845189,0.825304504341254,0.729036851491319
5102,"MACRORREGIAO OESTE",16384.1867645097,25352.9754269858,0.68869981736126,0.745361362407682,7.36401360039346,10.058331696957,13.0918421980526,17.2334908730912,11.5656964862079,0.523602111530012,5.09752488540508,0.49243297214462,0.403877410561719,6.71591377580081,1.743951490412,0.695618995633188,0.599135164365727,0.81462966855624,0.691568678971494
5103,"MACRORREGIAO NORTE",24795.4194164052,40667.0075153671,0.753947432698071,0.894366067397471,7.21903938425955,9.87055012853217,8.99002991646057,16.3405385894397,7.87410620886875,0.512983728364127,3.8465852386253,0.473278219978358,0.402951374496023,4.23640681107918,1.36678425217387,0.716666812600621,0.617734378468842,0.823691636897693,0.725122342333111
5104,"MACRORREGIAO LESTE",17650.930723209,31466.2573845095,0.65844271805614,0.674415510793952,5.93969098164403,6.27172206601853,17.6852311849614,17.0272759315206,11.3008333669016,0.547169251426653,9.61963692514266,0.538051997314535,0.412610674723061,6.54314874118832,5.85595820745216,0.685812084592145,0.578499459550185,0.816746545820745,0.687578086606244
5105,"MACRORREGIAO CENTRO-NORTE",21845.9417312462,33871.1557708942,1.45332457963437,1.38950255650452,18.9044815340919,20.1670777478624,9.00538009131823,15.622518861138,7.59120831673632,0.53588574520074,3.93923353031753,0.5159638353656,0.407931814533629,6.01992562558337,1.75570922486519,0.734842406942801,0.651345582421241,0.829982122048953,0.737534717722038
5206,"MACRORREGIAO SUDOESTE",29510.5578951902,40340.6527196551,0.907479435364881,0.856573441850962,18.0620434235298,18.6362295085396,5.06970629884547,12.5945149554465,9.26017124623232,0.520501449873212,1.53504776001955,0.483298933870875,0.464241342792319,1.64806542022057,0.561822923076123,0.731658320434979,0.622780522301009,0.843248870346843,0.746444978481559
5207,"MACRORREGIAO NORDESTE",9945.56759741456,14137.4366509784,0.653263916421205,0.578215614869171,8.44578276060255,6.59112419671702,14.3177103702802,13.1928270589193,9.07175091968524,0.495842409726295,5.14443078322143,0.449705581787259,0.330123993972757,4.48036761793059,1.5470971339488,0.694247407910254,0.598506805350597,0.82884642148436,0.67643248581704
5208,"MACRORREGIAO CENTRO-OESTE",20436.4707071571,28413.3688146464,2.28624975956889,2.13682063121431,18.932405497365,20.7312263588891,4.84465109703604,13.2966430478063,6.26279332604977,0.537726608446825,1.1833153872171,0.522564828175224,0.470178893401238,1.92521388613795,0.22414870635641,0.765024786663779,0.693587633677315,0.833476035048702,0.776602713573464
5209,"MACRORREGIAO CENTRO-NORTE",20385.4052968493,25963.2252938302,1.07618502405817,1.03423865916717,9.15809469187628,9.04526048264084,9.59330869142581,14.3108267820769,10.2249275445855,0.495218323653398,3.21839240129153,0.435432011684309,0.387489925214562,3.7623758615468,0.969974638406792,0.711967493002604,0.622917514251242,0.825685848406841,0.702793275660784
5210,"MACRORREGIAO CENTRO SUDESTE",22107.0280964077,31077.4580081972,0.957678569890275,0.973800499733375,11.0613220117192,13.7984453262152,5.68200070259066,13.3117215383071,7.42890089170067,0.475474782411973,1.37983370427784,0.396154009148017,0.346287804077575,5.31446606295913,0.162119107439017,0.721437713983466,0.627529518366931,0.833252602851467,0.719035593944019
5302,"DISTRITO FEDERAL",58290.1286872571,77853.097506431,2.74729104575431,2.4750745161629,26.7514570137911,26.5030642310445,4.93,14.01,3.47,0.63,1.19,0.76,0.63,0.72,0.09,0.824,0.742,0.873,0.863
